EMP_ID,AGE,GENDER,STATUS,EMPLOYMENT,SUFFICIENT_INCOME,SALARY,TO_DO_COMPLETED,DAILY_STRESS,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,FLOW,DAILY_STEPS,SLEEP_HOURS,LOST_VACATION,PERSONAL_AWARDS,TIME_FOR_HOBBY,HEALTHY_DIET,WORK_LIFE_BALANCE_SCORE
6514,36 to 50,Male,in a relation,checkin_agent,2,High,7,4,10,6,10,10,2,9,7,3,10,10,3,710.6
6515,Less than 25,Male,single,flight_attendant,1,Low,7,0,10,8,10,6,6,10,7,0,8,5,4,761.8
6516,51 or more,Female,single,flight_attendant,1,Low,4,5,0,7,10,0,4,5,6,10,6,1,3,612.7
6517,36 to 50,Female,in a relation,flight_attendant,2,High,5,2,0,3,10,5,3,8,8,0,4,0,5,664.7
6518,36 to 50,Female,married,checkin_agent,2,High,6,5,5,2,10,6,2,10,6,5,5,2,2,639.2
6519,36 to 50,Male,single,flight_attendant,1,Medium,7,5,3,10,4,7,1,3,7,10,4,1,2,627.8
6520,25 to 35,Female,single,flight_attendant,1,Medium,4,4,7,10,10,3,5,7,8,10,4,2,3,637.3
6521,25 to 35,Female,single,checkin_agent,2,High,10,3,3,2,10,2,0,10,8,0,5,1,1,654.9
6522,25 to 35,Female,married,checkin_agent,2,High,9,5,4,10,3,6,7,9,3,9,2,4,2,640.1
6523,36 to 50,Male,married,checkin_agent,1,Medium,6,1,4,10,8,10,3,7,5,0,10,2,3,701.3
6524,51 or more,Female,in a relation,flight_attendant,2,High,10,1,3,5,5,5,2,8,8,10,10,5,5,700.4
6525,36 to 50,Female,single,flight_attendant,1,Low,1,3,5,5,3,1,1,1,7,1,1,1,0,588.3
6526,51 or more,Female,in a relation,flight_attendant,2,High,5,4,3,10,3,2,5,4,8,0,0,0,3,669
6527,36 to 50,Female,married,flight_attendant,2,High,6,4,5,2,3,7,3,4,8,5,3,5,3,638.4
6528,25 to 35,Male,in a relation,checkin_agent,2,High,5,2,10,10,10,4,0,5,6,0,10,1,3,692.6
6529,36 to 50,Male,divorced,flight_attendant,1,Low,0,3,2,8,10,6,0,10,6,1,9,0,1,627.3
6530,25 to 35,Female,married,flight_attendant,1,Medium,3,3,3,7,6,0,3,4,5,4,0,2,0,580
6531,25 to 35,Male,married,checkin_agent,1,Low,2,4,7,2,9,2,0,5,5,0,0,0,1,592.1
6532,25 to 35,Female,single,checkin_agent,2,High,6,2,10,10,10,5,8,10,8,7,10,7,3,726.3
6533,25 to 35,Male,in a relation,flight_attendant,1,Medium,0,4,3,0,10,0,0,10,6,0,4,2,5,601.8
6534,25 to 35,Male,single,checkin_agent,2,High,8,3,2,6,3,6,6,10,8,0,10,6,5,711
6535,25 to 35,Male,married,flight_attendant,2,High,7,2,4,5,3,6,6,4,8,0,3,8,4,714.9
6536,25 to 35,Female,in a relation,checkin_agent,2,High,10,3,6,9,10,10,6,6,7,0,6,6,3,733.8
6537,36 to 50,Male,single,flight_attendant,1,Low,7,4,3,7,4,3,2,6,7,0,10,0,1,643.7
6538,36 to 50,Female,married,flight_attendant,2,High,5,4,5,3,10,1,1,10,7,0,2,2,1,664.9
6539,25 to 35,Male,divorced,checkin_agent,1,Medium,2,4,3,6,10,4,1,10,6,9,4,5,4,637.5
6540,25 to 35,Female,married,checkin_agent,2,High,5,2,5,8,10,3,1,7,6,4,10,6,3,677.7
6541,36 to 50,Male,divorced,flight_attendant,1,Low,0,3,2,8,10,6,0,10,6,1,9,0,1,627.3
6542,36 to 50,Male,married,checkin_agent,2,High,5,2,5,4,4,5,6,3,6,0,6,10,5,697.3
6543,51 or more,Male,in a relation,checkin_agent,2,High,8,2,4,10,5,8,2,8,6,10,8,6,4,696.6
6544,25 to 35,Female,married,flight_attendant,2,High,7,3,5,3,10,7,1,2,8,10,0,2,1,646.5
6545,25 to 35,Female,in a relation,checkin_agent,2,High,7,3,5,3,10,7,1,2,8,10,0,2,1,646.5
6546,25 to 35,Male,divorced,flight_attendant,2,High,10,1,5,5,7,3,6,10,7,0,3,4,3,704
6547,25 to 35,Female,married,checkin_agent,1,Low,4,3,1,0,3,2,3,3,7,7,4,1,2,559.8
6548,36 to 50,Male,in a relation,checkin_agent,2,High,8,1,7,7,10,4,6,3,8,7,6,1,2,672.2
6549,36 to 50,Female,divorced,checkin_agent,2,High,9,4,4,3,10,1,5,8,6,0,5,2,5,683
6550,25 to 35,Male,married,flight_attendant,2,High,9,2,4,6,10,4,3,6,8,0,4,10,2,727.2
6551,36 to 50,Male,single,checkin_agent,2,High,8,2,10,10,10,9,4,9,8,0,10,5,4,744.8
6552,36 to 50,Female,divorced,checkin_agent,2,High,5,0,10,4,5,3,3,5,7,0,7,3,2,675.8
6553,36 to 50,Male,single,checkin_agent,1,Medium,3,2,1,10,5,2,2,5,8,0,4,6,2,631.8
6554,36 to 50,Female,in a relation,flight_attendant,2,High,1,5,3,8,8,4,3,7,4,0,10,8,1,629.7
6555,36 to 50,Male,married,flight_attendant,2,High,8,2,10,10,10,9,4,9,8,0,10,5,4,744.8
6556,36 to 50,Male,in a relation,checkin_agent,2,High,8,2,10,10,10,9,4,9,8,0,10,5,4,744.8
6557,36 to 50,Male,married,flight_attendant,2,High,8,2,10,10,10,9,4,9,8,0,10,5,4,744.8
6558,36 to 50,Male,single,checkin_agent,2,High,8,2,10,10,10,9,4,9,8,0,10,5,4,744.8
6559,25 to 35,Male,married,flight_attendant,2,High,9,2,4,6,10,4,3,6,8,0,4,10,2,727.2
6560,25 to 35,Male,divorced,checkin_agent,2,High,9,2,4,6,10,4,3,6,8,0,4,10,2,727.2
6561,25 to 35,Female,single,checkin_agent,1,Medium,5,4,6,6,6,2,4,7,9,0,4,0,5,671.5
6562,25 to 35,Male,in a relation,checkin_agent,2,High,10,3,1,2,3,1,1,10,8,10,0,3,3,649.8
6563,25 to 35,Female,in a relation,flight_attendant,1,Low,8,5,5,5,3,5,3,1,6,1,3,5,2,623.8
6564,36 to 50,Female,single,flight_attendant,2,High,9,3,6,10,10,7,6,8,7,0,10,9,4,729.1
6565,36 to 50,Male,divorced,flight_attendant,1,Medium,3,5,3,5,1,2,0,6,7,10,7,2,1,584.2
6566,25 to 35,Male,in a relation,checkin_agent,1,Low,3,1,6,9,9,8,2,4,7,4,6,7,4,682.4
6567,36 to 50,Female,married,checkin_agent,2,High,7,3,6,10,8,9,8,1,7,0,10,9,5,736.2
6568,36 to 50,Male,single,checkin_agent,2,High,5,2,3,1,3,2,0,3,8,5,2,0,4,616.1
6569,36 to 50,Male,in a relation,checkin_agent,2,High,5,1,5,10,5,5,3,5,8,5,5,5,3,696.4
6570,25 to 35,Female,married,checkin_agent,2,High,7,2,3,10,10,8,3,8,9,0,10,5,4,726.1
6571,25 to 35,Female,in a relation,checkin_agent,2,High,8,2,5,5,10,2,2,8,8,0,1,1,5,703.8
6572,25 to 35,Female,in a relation,flight_attendant,2,High,8,2,6,4,10,3,2,7,8,0,2,6,4,715.5
6573,51 or more,Male,married,flight_attendant,2,High,7,2,6,8,7,8,3,7,6,0,9,2,5,694.7
6574,25 to 35,Male,in a relation,flight_attendant,1,Medium,8,0,4,4,9,9,3,10,8,9,6,2,1,661.7
6575,25 to 35,Male,divorced,checkin_agent,1,Medium,8,0,4,4,9,9,3,10,8,9,6,2,1,661.7
6576,25 to 35,Male,in a relation,checkin_agent,2,High,5,1,2,10,10,5,3,10,6,0,5,2,1,703.8
6577,Less than 25,Male,divorced,checkin_agent,2,High,0,4,1,2,1,0,0,1,10,5,10,0,1,590.6
6578,51 or more,Female,married,checkin_agent,1,Low,6,3,4,10,10,4,5,5,7,10,3,3,5,680.9
6579,25 to 35,Male,single,checkin_agent,2,High,5,1,2,10,10,5,3,10,6,0,5,2,1,703.8
6580,25 to 35,Female,married,checkin_agent,2,High,8,0,5,2,7,5,3,10,8,0,4,5,5,726.3
6581,25 to 35,Female,single,flight_attendant,2,High,8,0,5,2,7,5,3,10,8,0,4,5,5,726.3
6582,25 to 35,Female,in a relation,checkin_agent,2,High,3,3,8,5,8,6,4,8,8,0,4,4,4,685.1
6583,25 to 35,Female,single,checkin_agent,2,High,3,3,8,5,8,6,4,8,8,0,4,4,4,685.1
6584,51 or more,Male,married,checkin_agent,2,High,7,2,6,8,7,8,3,7,6,0,9,2,5,694.7
6585,51 or more,Female,married,checkin_agent,1,Medium,6,4,10,10,10,7,4,3,7,0,8,7,2,695.8
6586,25 to 35,Male,in a relation,flight_attendant,1,Medium,1,5,3,3,10,2,1,5,10,0,10,3,5,688.3
6587,36 to 50,Female,divorced,checkin_agent,1,Low,2,4,6,5,5,7,3,4,4,10,4,7,2,615.5
6588,36 to 50,Female,divorced,checkin_agent,2,High,7,1,4,0,4,2,1,5,8,3,5,2,1,652.2
6589,25 to 35,Female,single,flight_attendant,1,Medium,3,3,1,3,3,2,2,2,10,5,8,1,1,619.7
6590,36 to 50,Female,in a relation,flight_attendant,2,High,5,3,3,10,10,10,2,5,7,0,7,7,5,718.3
6591,25 to 35,Male,married,checkin_agent,2,High,6,2,4,10,3,9,5,2,6,10,10,3,2,695.4
6592,25 to 35,Female,single,checkin_agent,2,High,7,4,5,4,10,9,1,5,7,5,4,2,1,669
6593,36 to 50,Female,in a relation,checkin_agent,2,High,5,2,10,10,10,8,2,7,8,0,5,4,4,705.3
6594,51 or more,Female,divorced,checkin_agent,2,High,8,3,8,10,8,10,5,4,8,0,10,5,5,737
6595,25 to 35,Male,divorced,checkin_agent,1,Low,8,0,4,4,9,9,3,10,8,9,6,2,1,661.7
6596,25 to 35,Male,in a relation,checkin_agent,1,Medium,3,0,3,3,3,8,2,10,9,10,5,1,1,597.3
6597,Less than 25,Female,divorced,checkin_agent,2,High,5,3,5,3,6,2,0,2,7,0,0,0,3,619.1
6598,36 to 50,Female,in a relation,flight_attendant,1,Low,5,3,7,8,10,6,2,10,7,10,6,6,3,681.9
6599,51 or more,Male,single,flight_attendant,1,Low,8,2,10,6,3,5,5,9,7,0,10,10,4,759.9
6600,25 to 35,Male,single,flight_attendant,1,Medium,2,2,7,6,5,4,2,8,8,8,4,2,3,647.7
6601,25 to 35,Female,divorced,flight_attendant,2,High,3,3,7,3,5,2,4,10,6,10,7,4,5,683.4
6602,25 to 35,Female,married,checkin_agent,2,High,5,3,5,0,5,0,0,5,6,0,3,1,2,633.1
6603,36 to 50,Female,in a relation,flight_attendant,2,High,6,2,3,2,8,3,3,6,6,5,2,4,3,646.9
6604,36 to 50,Female,married,checkin_agent,2,High,9,2,8,10,1,2,3,7,9,0,2,3,5,707.2
6605,25 to 35,Female,married,checkin_agent,1,Low,9,2,10,5,10,5,1,10,8,0,10,1,3,695.7
6606,36 to 50,Female,married,checkin_agent,2,High,6,4,3,10,3,2,3,5,7,8,5,2,5,638.4
6607,36 to 50,Female,married,checkin_agent,1,Low,7,3,5,2,5,0,2,6,8,6,5,1,3,625.2
6608,25 to 35,Male,married,checkin_agent,2,High,7,1,2,3,5,1,0,4,6,10,3,1,2,624.4
6609,25 to 35,Female,single,checkin_agent,2,High,8,5,6,3,4,5,2,4,7,3,5,0,1,634.8
6610,25 to 35,Male,single,checkin_agent,2,High,2,4,7,3,1,2,1,1,7,10,2,0,2,588.3
6611,36 to 50,Female,in a relation,checkin_agent,2,High,3,5,2,1,3,0,1,1,5,10,5,0,3,570.9
6612,25 to 35,Female,single,flight_attendant,1,Medium,2,4,10,9,4,2,1,8,5,0,2,0,2,585.9
6613,36 to 50,Male,single,checkin_agent,2,High,7,1,4,8,10,5,6,5,9,0,3,0,2,676.2
6614,51 or more,Female,married,checkin_agent,2,High,5,5,2,2,10,2,1,4,6,10,3,1,2,624.4
6615,36 to 50,Female,single,checkin_agent,2,High,8,5,5,7,10,3,2,4,5,0,0,1,5,627.6
6616,25 to 35,Female,married,flight_attendant,1,Low,7,4,5,6,6,3,0,3,8,0,8,8,4,668.8
6617,25 to 35,Male,married,checkin_agent,2,High,7,1,10,2,1,1,8,4,7,4,2,4,2,668.8
6618,36 to 50,Female,married,flight_attendant,2,High,2,4,2,1,1,3,2,7,7,7,5,2,2,621.8
6619,51 or more,Male,in a relation,checkin_agent,2,High,3,3,1,3,5,0,0,2,5,3,6,0,1,588.1
6620,36 to 50,Female,in a relation,checkin_agent,2,High,5,4,10,2,7,6,4,8,7,2,10,6,5,695.1
6621,51 or more,Female,divorced,flight_attendant,1,Medium,1,5,5,9,0,5,0,1,8,4,9,0,0,585.1
6622,25 to 35,Male,married,flight_attendant,2,High,4,2,4,5,5,4,2,2,8,1,4,3,2,648.2
6623,36 to 50,Male,in a relation,flight_attendant,1,Low,5,2,6,4,10,9,9,7,8,0,6,4,3,693.4
6624,25 to 35,Female,divorced,checkin_agent,2,High,6,3,8,5,7,1,2,7,7,6,5,0,1,664.3
6625,25 to 35,Male,married,checkin_agent,2,High,8,3,6,5,10,5,5,7,8,3,10,4,3,720.6
6626,Less than 25,Female,divorced,checkin_agent,2,High,3,1,10,8,7,8,2,6,6,7,10,6,2,735.3
6627,25 to 35,Male,married,flight_attendant,2,High,9,3,10,8,8,9,9,9,9,5,9,8,4,758.6
6628,25 to 35,Male,single,flight_attendant,1,Medium,7,1,10,10,10,5,4,5,8,0,1,4,4,733.8
6629,36 to 50,Female,divorced,flight_attendant,2,High,4,4,6,3,5,0,3,6,6,7,4,2,5,650.3
6630,36 to 50,Female,single,checkin_agent,2,High,5,2,8,4,7,3,0,7,7,3,7,2,3,677.9
6631,51 or more,Female,divorced,flight_attendant,2,High,4,1,8,2,10,2,2,3,7,2,6,1,1,661.8
6632,36 to 50,Female,divorced,flight_attendant,2,High,3,2,4,5,10,2,6,5,8,0,7,1,5,672.6
6633,25 to 35,Male,in a relation,flight_attendant,1,Low,6,3,4,3,7,5,6,6,7,10,4,7,3,676
6634,25 to 35,Male,married,flight_attendant,2,High,9,1,10,7,10,3,1,10,7,8,2,0,3,693.8
6635,25 to 35,Male,single,checkin_agent,2,High,7,1,10,3,6,5,2,8,7,0,5,1,2,703.6
6636,36 to 50,Male,married,flight_attendant,2,High,5,2,4,10,5,0,5,7,10,10,5,5,4,663.2
6637,25 to 35,Female,divorced,checkin_agent,2,High,7,4,8,10,4,5,0,4,6,0,10,0,5,695.8
6638,Less than 25,Female,in a relation,flight_attendant,2,High,4,2,3,4,4,2,4,10,6,0,4,3,5,669.8
6639,51 or more,Female,divorced,flight_attendant,2,High,10,5,3,0,4,0,1,6,9,0,0,0,3,635.6
6640,25 to 35,Male,divorced,checkin_agent,2,High,5,4,4,5,10,2,2,3,8,0,4,1,3,605.9
6641,25 to 35,Male,in a relation,flight_attendant,1,Medium,8,1,8,8,8,6,4,7,5,0,10,2,3,697.9
6642,25 to 35,Male,single,flight_attendant,1,Low,7,3,10,4,2,7,3,2,9,10,10,1,1,670.5
6643,25 to 35,Male,single,checkin_agent,1,Low,4,3,7,3,5,5,1,10,6,3,3,2,3,654.5
6644,25 to 35,Male,in a relation,flight_attendant,1,Medium,5,2,8,10,10,8,3,8,7,5,5,5,5,729.1
6645,Less than 25,Female,single,checkin_agent,2,High,8,3,7,3,8,4,2,2,7,0,4,2,3,658.2
6646,25 to 35,Male,in a relation,flight_attendant,1,Medium,10,0,7,6,4,2,5,4,9,0,5,6,3,728.7
6647,25 to 35,Female,divorced,flight_attendant,1,Low,1,4,10,4,7,3,2,9,7,4,8,1,4,623.9
6648,25 to 35,Female,married,flight_attendant,2,High,9,4,5,6,10,5,2,8,7,5,8,2,3,698.5
6649,51 or more,Male,married,checkin_agent,2,High,8,4,5,9,7,7,10,10,8,10,5,7,3,697.4
6650,Less than 25,Female,in a relation,checkin_agent,1,Low,8,3,4,5,6,3,3,6,5,1,2,2,3,650.1
6651,51 or more,Female,divorced,checkin_agent,2,High,8,3,6,10,5,5,1,10,8,0,10,3,5,728
6652,Less than 25,Male,in a relation,flight_attendant,1,Low,7,2,5,4,3,3,2,10,7,0,3,6,2,687
6653,36 to 50,Male,divorced,checkin_agent,2,High,5,3,7,2,5,1,2,6,7,1,7,2,1,631.8
6654,36 to 50,Female,married,checkin_agent,1,Low,3,3,4,5,7,0,6,2,6,10,0,0,3,569.6
6655,36 to 50,Female,divorced,flight_attendant,1,Low,1,2,1,1,10,1,1,2,6,0,2,0,1,578.1
6656,25 to 35,Female,in a relation,checkin_agent,1,Medium,7,5,3,0,10,0,3,7,6,0,4,0,2,596.1
6657,36 to 50,Male,single,checkin_agent,1,Medium,5,3,3,3,6,1,2,4,8,3,2,2,2,589.1
6658,36 to 50,Male,single,checkin_agent,1,Low,5,3,3,3,6,2,2,5,8,3,2,2,2,592.7
6659,51 or more,Male,single,flight_attendant,1,Medium,7,3,8,5,10,4,2,4,7,5,4,2,1,687.5
6660,36 to 50,Male,single,checkin_agent,2,High,4,5,10,10,10,6,1,10,6,5,10,1,5,691.9
6661,36 to 50,Female,in a relation,flight_attendant,2,High,6,1,8,6,5,5,6,8,8,0,7,6,3,717.4
6662,25 to 35,Male,divorced,flight_attendant,2,High,6,2,4,8,4,7,6,7,7,10,8,7,1,655.8
6663,25 to 35,Female,divorced,checkin_agent,2,High,7,3,10,6,6,3,2,4,7,5,6,1,3,668.8
6664,25 to 35,Female,in a relation,flight_attendant,2,High,7,0,5,5,3,5,4,5,7,4,4,10,3,694.5
6665,25 to 35,Female,married,flight_attendant,1,Medium,2,5,5,5,4,1,4,1,8,1,6,1,4,610.6
6666,25 to 35,Male,single,checkin_agent,2,High,1,0,6,4,2,1,1,5,9,1,1,1,0,654.1
6667,51 or more,Male,single,flight_attendant,1,Low,5,5,10,10,4,7,6,10,8,0,8,8,5,736.5
6668,51 or more,Male,in a relation,checkin_agent,2,High,5,5,10,10,4,8,6,10,8,0,10,8,5,741.6
6669,51 or more,Female,divorced,flight_attendant,2,High,7,4,7,9,9,5,2,6,9,0,9,2,1,725.7
6670,25 to 35,Male,single,flight_attendant,1,Low,5,3,7,6,6,10,4,6,8,0,10,4,1,689.8
6671,36 to 50,Female,single,checkin_agent,2,High,7,3,4,7,1,8,2,3,7,0,7,2,4,690.7
6672,25 to 35,Female,divorced,flight_attendant,1,Medium,6,2,4,7,3,6,0,2,7,3,6,2,1,637.8
6673,Less than 25,Female,divorced,checkin_agent,2,High,3,3,8,7,5,5,2,4,8,8,7,2,2,669
6674,25 to 35,Female,divorced,flight_attendant,1,Medium,7,3,10,3,5,3,3,2,6,0,7,2,3,635.9
6675,51 or more,Female,in a relation,flight_attendant,2,High,8,1,10,5,2,5,2,10,6,0,2,4,4,688.5
6676,51 or more,Male,divorced,flight_attendant,2,High,5,2,3,10,10,4,5,10,6,10,7,8,3,698.7
6677,51 or more,Female,married,checkin_agent,2,High,10,3,10,10,8,5,1,7,8,2,4,1,4,720.6
6678,36 to 50,Female,divorced,checkin_agent,2,High,2,2,6,4,3,2,3,4,6,0,5,3,3,656.7
6679,25 to 35,Female,married,checkin_agent,1,Medium,5,3,3,8,10,4,5,8,7,0,9,4,2,678.1
6680,25 to 35,Male,single,flight_attendant,1,Low,7,3,5,10,10,5,5,10,7,4,10,4,2,676.8
6681,36 to 50,Male,divorced,flight_attendant,1,Low,10,5,3,4,3,2,10,1,6,0,8,3,5,630.6
6682,25 to 35,Female,single,flight_attendant,1,Low,1,5,6,10,10,1,1,5,8,5,2,0,1,636.9
6683,36 to 50,Female,single,checkin_agent,2,High,2,5,4,5,10,0,2,5,6,4,4,0,1,607.6
6684,36 to 50,Male,married,checkin_agent,1,Medium,10,5,3,4,3,2,10,1,6,0,8,3,5,630.6
6685,25 to 35,Female,married,flight_attendant,2,High,8,2,3,8,3,8,3,4,7,10,9,2,4,668.8
6686,25 to 35,Male,divorced,flight_attendant,1,Low,6,3,6,10,4,4,3,2,8,2,9,5,1,651.6
6687,25 to 35,Male,married,checkin_agent,2,High,3,5,3,9,4,2,0,2,8,7,3,2,2,641.4
6688,25 to 35,Male,single,checkin_agent,2,High,3,5,3,9,4,2,0,2,8,7,3,2,2,641.4
6689,25 to 35,Male,single,checkin_agent,1,Low,3,2,7,1,5,8,4,7,8,2,10,7,3,673
6690,25 to 35,Male,married,flight_attendant,1,Low,8,0,4,4,9,9,3,10,8,9,6,2,1,661.7
6691,36 to 50,Female,divorced,flight_attendant,2,High,1,4,3,4,10,2,1,4,6,5,3,3,2,609.1
6692,51 or more,Male,single,checkin_agent,2,High,8,1,6,6,3,6,4,6,8,0,8,2,2,703.4
6693,51 or more,Male,divorced,flight_attendant,2,High,9,4,8,5,5,4,2,8,7,0,10,1,5,707
6694,36 to 50,Female,married,checkin_agent,2,High,4,3,0,10,10,1,1,8,7,3,3,2,4,688.3
6695,51 or more,Female,divorced,flight_attendant,2,High,2,3,6,5,1,3,1,8,7,0,7,2,3,676.4
6696,51 or more,Female,single,flight_attendant,2,High,2,3,6,5,1,3,1,8,7,0,7,2,3,676.4
6697,25 to 35,Male,in a relation,checkin_agent,1,Low,4,2,10,7,5,2,2,8,7,0,5,3,4,659.4
6698,36 to 50,Female,in a relation,flight_attendant,2,High,7,2,10,5,10,3,0,5,7,5,7,1,5,684.3
6699,25 to 35,Male,married,checkin_agent,2,High,1,1,6,4,7,3,7,2,8,0,6,6,3,680.5
6700,51 or more,Male,in a relation,flight_attendant,1,Low,6,5,2,10,10,4,2,5,7,0,3,1,5,655.4
6701,51 or more,Female,in a relation,flight_attendant,2,High,8,1,10,10,0,10,8,5,8,10,10,7,2,733.8
6702,51 or more,Male,divorced,flight_attendant,2,High,5,5,10,10,10,10,4,8,7,0,10,3,5,727.4
6703,51 or more,Female,married,checkin_agent,2,High,9,2,5,10,5,5,5,10,8,0,8,7,4,755.2
6704,51 or more,Female,single,checkin_agent,1,Low,6,4,10,6,9,5,2,3,7,2,2,3,0,656.7
6705,36 to 50,Male,in a relation,checkin_agent,2,High,3,3,2,8,8,3,1,8,7,0,10,1,5,691.7
6706,25 to 35,Female,divorced,flight_attendant,2,High,8,0,10,2,7,9,2,8,8,0,6,6,3,725.9
6707,51 or more,Female,single,flight_attendant,2,High,8,2,10,10,6,9,8,10,7,0,9,6,5,780.5
6708,51 or more,Female,married,flight_attendant,2,High,8,2,10,10,7,10,10,10,7,0,10,10,5,795.8
6709,36 to 50,Female,in a relation,checkin_agent,2,High,5,1,3,7,6,5,4,5,9,0,3,5,3,700
6710,25 to 35,Female,divorced,flight_attendant,2,High,7,1,10,4,2,10,2,5,8,0,10,2,2,694.7
6711,25 to 35,Male,in a relation,checkin_agent,1,Low,0,5,10,0,2,0,0,10,6,0,3,2,3,601.8
6712,25 to 35,Male,divorced,flight_attendant,1,Low,4,1,2,10,5,5,1,6,7,0,5,1,5,657.3
6713,25 to 35,Male,married,checkin_agent,1,Low,0,5,10,0,2,0,0,10,6,0,3,2,3,601.8
6714,36 to 50,Male,divorced,checkin_agent,2,High,8,2,9,10,10,6,2,6,7,6,4,3,4,723.6
6715,36 to 50,Male,divorced,checkin_agent,1,Medium,2,0,3,8,3,4,3,4,10,0,6,4,2,676.2
6716,36 to 50,Female,married,checkin_agent,2,High,9,3,1,10,8,2,4,6,6,0,0,1,5,684.3
6717,36 to 50,Female,divorced,checkin_agent,2,High,7,2,5,7,6,6,3,9,8,0,6,3,1,704
6718,36 to 50,Female,in a relation,checkin_agent,2,High,5,3,4,1,5,0,0,2,8,3,5,0,1,570
6719,25 to 35,Male,single,flight_attendant,1,Medium,4,1,2,10,5,5,1,6,7,0,5,1,5,657.3
6720,36 to 50,Female,married,flight_attendant,2,High,7,5,10,0,10,0,1,10,7,0,10,0,5,685.3
6721,36 to 50,Female,single,flight_attendant,2,High,7,5,10,0,10,0,1,10,7,0,10,0,5,685.3
6722,51 or more,Female,divorced,flight_attendant,2,High,3,5,1,0,0,0,0,8,7,10,1,0,0,537
6723,36 to 50,Female,in a relation,flight_attendant,2,High,8,1,10,5,4,2,0,1,8,1,1,2,4,663.3
6724,36 to 50,Male,single,flight_attendant,1,Medium,0,4,0,0,1,0,3,10,5,0,0,0,5,582.9
6725,36 to 50,Male,divorced,checkin_agent,2,High,3,4,5,5,10,10,1,8,7,10,4,4,2,640.7
6726,51 or more,Male,married,checkin_agent,2,High,7,1,3,10,10,8,4,10,8,2,6,8,3,741.6
6727,25 to 35,Male,in a relation,checkin_agent,1,Low,5,3,2,7,5,5,9,10,6,4,10,5,4,673.2
6728,36 to 50,Female,married,checkin_agent,2,High,6,2,5,10,10,3,1,5,8,0,10,4,4,689.6
6729,25 to 35,Male,divorced,checkin_agent,1,Medium,1,0,1,9,1,1,2,1,7,10,2,0,0,576.4
6730,25 to 35,Male,in a relation,flight_attendant,1,Low,8,5,6,6,10,5,6,9,7,0,2,2,5,666.4
6731,36 to 50,Female,in a relation,checkin_agent,2,High,3,4,10,4,10,0,3,9,8,0,6,0,3,646.2
6732,25 to 35,Female,single,checkin_agent,1,Medium,8,3,5,1,8,3,5,8,8,0,2,0,2,644.3
6733,51 or more,Female,in a relation,checkin_agent,2,High,8,0,10,10,10,5,10,10,8,0,10,9,5,785.8
6734,51 or more,Female,in a relation,flight_attendant,2,High,10,3,5,10,10,2,2,10,8,0,9,2,5,743.3
6735,36 to 50,Male,single,flight_attendant,1,Medium,8,2,5,6,10,8,5,6,6,2,10,5,2,687.7
6736,51 or more,Female,divorced,checkin_agent,2,High,4,2,3,5,0,0,4,1,10,0,10,4,2,646.7
6737,25 to 35,Male,divorced,checkin_agent,2,High,7,3,4,2,7,1,1,5,7,0,4,3,3,652
6738,51 or more,Male,married,checkin_agent,1,Low,4,4,3,10,8,5,1,3,5,0,10,0,2,615.5
6739,51 or more,Male,married,checkin_agent,1,Low,4,4,3,10,8,5,1,3,5,0,10,0,2,618.9
6740,51 or more,Male,divorced,flight_attendant,2,High,8,3,6,6,6,6,6,2,7,6,10,9,2,699
6741,25 to 35,Female,married,checkin_agent,1,Medium,2,4,1,2,1,2,0,3,7,10,1,0,1,576.8
6742,25 to 35,Male,married,checkin_agent,2,High,10,3,10,10,1,4,2,2,8,0,3,0,4,694.1
6743,25 to 35,Male,divorced,checkin_agent,1,Low,4,1,4,5,3,0,6,2,8,0,10,6,3,658.4
6744,25 to 35,Male,married,checkin_agent,2,High,4,1,10,3,10,6,5,10,5,0,10,6,3,701.9
6745,51 or more,Female,married,checkin_agent,2,High,2,5,0,0,1,0,0,2,6,10,1,0,1,567.9
6746,51 or more,Male,in a relation,flight_attendant,1,Low,7,2,4,4,8,10,6,6,6,5,7,6,5,704.7
6747,36 to 50,Male,in a relation,flight_attendant,1,Medium,6,3,4,5,5,4,4,8,5,5,10,4,3,677.7
6748,36 to 50,Female,in a relation,flight_attendant,2,High,7,2,7,5,10,0,2,5,8,0,0,1,5,676
6749,Less than 25,Female,single,flight_attendant,1,Low,3,4,4,5,10,6,3,5,6,3,4,1,4,658.6
6750,51 or more,Female,married,checkin_agent,2,High,8,0,4,4,2,1,2,3,9,0,6,2,3,687.7
6751,51 or more,Female,single,checkin_agent,2,High,7,1,5,10,10,5,7,10,6,3,2,5,4,712.3
6752,51 or more,Female,single,checkin_agent,2,High,8,3,7,1,4,5,5,1,2,10,5,2,1,599.2
6753,36 to 50,Male,divorced,flight_attendant,1,Medium,5,1,10,10,10,10,4,8,7,0,5,4,4,717.2
6754,36 to 50,Female,divorced,flight_attendant,1,Low,6,3,4,0,10,0,0,1,6,0,0,0,5,606.8
6755,36 to 50,Male,single,checkin_agent,2,High,5,2,5,8,8,3,6,3,7,8,6,4,5,663.5
6756,36 to 50,Male,married,flight_attendant,2,High,5,2,4,8,8,5,4,3,7,8,6,4,5,663.5
6757,36 to 50,Male,divorced,checkin_agent,2,High,5,3,4,6,8,6,4,3,7,8,6,4,5,656.7
